OBJECT_ID,OBJECT_NAME,NORAD_CAT_ID,COUNTRY,PERIOD,INCLINATION,APOGEE,PERIGEE,RCS_SIZE,RCSVALUE,LAUNCH,COMMENT
"2023-026E","STARLINK-30055","55699","US","91.85","43.00","366","364","LARGE","0","2023-02-27",""
"2023-026D","STARLINK-30061","55698","US","91.84","43.00","366","364","LARGE","0","2023-02-27",""
"2023-026C","STARLINK-30040","55697","US","91.84","43.00","366","364","LARGE","0","2023-02-27",""
"2023-026B","STARLINK-30038","55696","US","91.82","43.00","365","363","LARGE","0","2023-02-27",""
"2023-026A","STARLINK-30050","55695","US","91.84","43.00","366","364","LARGE","0","2023-02-27",""
"2023-025D","CZ-2C DEB","55693","PRC","94.65","97.24","557","446","SMALL","0","2023-02-24",""
"2023-025C","CZ-2C DEB","55692","PRC","94.76","97.65","565","449","MEDIUM","0","2023-02-24",""
"2023-025B","CZ-2C R/B","55691","PRC","94.85","97.60","557","466","LARGE","0","2023-02-24",""
"2023-025A","HORUS 1","55690","EGYP","94.54","97.47","507","485","LARGE","0","2023-02-24",""
"2023-024A","SOYUZ MS-23","55688","CIS","92.93","51.64","422","414","LARGE","0","2023-02-24",""
"2023-023B","CZ-3B R/B","55687","PRC","598.21","27.88","34081","198","LARGE","0","2023-02-23",""
"2023-023A","CHINASAT-26","55686","PRC","1436.15","0.06","35804","35771","LARGE","0","2023-02-23",""
"2021-102M","DRUMS TARGET-1","55685","JPN","95.62","97.49","562","536","SMALL","0","2021-11-09",""
"2023-022B","FALCON 9 R/B","55684","US","746.02","27.14","41523","216","","0","2023-02-18",""
"2023-022A","INMARSAT 6-F2","55683","IM","816.15","22.46","43574","1529","LARGE","0","2023-02-18",""
"2023-021BC","STARLINK-5314","55678","US","91.72","70.00","361","357","LARGE","0","2023-02-17",""
"2023-021BB","STARLINK-5324","55677","US","91.72","70.00","361","357","LARGE","0","2023-02-17",""
"2023-021BA","STARLINK-5300","55676","US","91.72","70.00","361","357","LARGE","0","2023-02-17",""
"2023-021AZ","STARLINK-5232","55675","US","91.72","70.00","361","357","LARGE","0","2023-02-17",""
"2023-021AY","STARLINK-5462","55674","US","91.72","70.00","362","357","LARGE","0","2023-02-17",""
"2023-021AX","STARLINK-5463","55673","US","91.72","70.00","361","357","LARGE","0","2023-02-17",""
"2023-021AW","STARLINK-5461","55672","US","91.72","70.00","361","357","LARGE","0","2023-02-17",""
"2023-021AV","STARLINK-5460","55671","US","91.72","70.00","361","357","LARGE","0","2023-02-17",""
"2023-021AU","STARLINK-5423","55670","US","91.72","70.00","361","357","LARGE","0","2023-02-17",""
"2023-021AT","STARLINK-5459","55669","US","91.72","70.00","361","357","LARGE","0","2023-02-17",""
"2023-021AS","STARLINK-5455","55668","US","91.72","70.00","361","357","LARGE","0","2023-02-17",""
"2023-021AR","STARLINK-5456","55667","US","91.72","70.00","361","357","LARGE","0","2023-02-17",""
"2023-021AQ","STARLINK-5457","55666","US","90.43","69.99","298","293","LARGE","0","2023-02-17",""
"2023-021AP","STARLINK-5474","55665","US","91.72","70.00","361","357","LARGE","0","2023-02-17",""
"2023-021AN","STARLINK-5480","55664","US","91.72","70.00","361","357","LARGE","0","2023-02-17",""
"2023-021AM","STARLINK-5473","55663","US","91.72","70.00","361","357","LARGE","0","2023-02-17",""
"2023-021AL","STARLINK-5479","55662","US","91.72","70.00","361","357","LARGE","0","2023-02-17",""
"2023-021AK","STARLINK-5475","55661","US","91.72","70.00","361","357","LARGE","0","2023-02-17",""
"2023-021AJ","STARLINK-5467","55660","US","91.72","70.00","361","357","LARGE","0","2023-02-17",""
"2023-021AH","STARLINK-5477","55659","US","91.72","70.00","361","357","LARGE","0","2023-02-17",""
"2023-021AG","STARLINK-5307","55658","US","91.72","70.00","361","357","LARGE","0","2023-02-17",""
"2023-021AF","STARLINK-5328","55657","US","91.72","70.00","361","357","LARGE","0","2023-02-17",""
"2023-021AE","STARLINK-5326","55656","US","91.72","70.00","361","357","LARGE","0","2023-02-17",""
"2023-021AD","STARLINK-5267","55655","US","91.72","70.00","362","357","LARGE","0","2023-02-17",""
"2023-021AC","STARLINK-5070","55654","US","91.72","70.00","362","356","LARGE","0","2023-02-17",""
"2023-021AB","STARLINK-5067","55653","US","91.72","70.00","361","357","LARGE","0","2023-02-17",""
"2023-021AA","STARLINK-5487","55652","US","91.72","70.00","361","357","LARGE","0","2023-02-17",""
"2023-021Z","STARLINK-5506","55651","US","91.72","70.00","361","357","LARGE","0","2023-02-17",""
"2023-021Y","STARLINK-5494","55650","US","91.72","70.00","361","357","LARGE","0","2023-02-17",""
"2023-021X","STARLINK-5469","55649","US","91.72","70.00","361","357","LARGE","0","2023-02-17",""
"2023-021W","STARLINK-5501","55648","US","91.72","70.00","361","357","LARGE","0","2023-02-17",""
"2023-021V","STARLINK-5510","55647","US","91.72","70.00","361","357","LARGE","0","2023-02-17",""
"2023-021U","STARLINK-5104","55646","US","91.72","70.00","361","357","LARGE","0","2023-02-17",""
"2023-021T","STARLINK-5102","55645","US","91.72","70.00","361","357","LARGE","0","2023-02-17",""
"2023-021S","STARLINK-5502","55644","US","91.73","70.00","361","357","LARGE","0","2023-02-17",""
"2023-021R","STARLINK-5483","55643","US","91.73","70.00","361","357","LARGE","0","2023-02-17",""
"2023-021Q","STARLINK-5478","55642","US","91.72","70.00","361","357","LARGE","0","2023-02-17",""
"2023-021P","STARLINK-5065","55641","US","91.72","70.00","361","357","LARGE","0","2023-02-17",""
"2023-021N","STARLINK-5069","55640","US","91.72","70.00","361","357","LARGE","0","2023-02-17",""
"2023-021M","STARLINK-5508","55639","US","91.72","70.00","361","357","LARGE","0","2023-02-17",""
"2023-021L","STARLINK-5507","55638","US","92.86","70.00","418","412","LARGE","0","2023-02-17",""
"2023-021K","STARLINK-5062","55637","US","91.72","70.00","362","357","LARGE","0","2023-02-17",""
"2023-021J","STARLINK-5218","55636","US","92.91","70.00","420","414","LARGE","0","2023-02-17",""
"2023-021H","STARLINK-5495","55635","US","91.72","70.00","361","357","LARGE","0","2023-02-17",""
"2023-021G","STARLINK-5500","55634","US","92.88","70.00","418","414","LARGE","0","2023-02-17",""
"2023-021F","STARLINK-5498","55633","US","93.03","70.00","429","417","LARGE","0","2023-02-17",""
"2023-021E","STARLINK-5546","55632","US","92.87","70.00","417","413","LARGE","0","2023-02-17",""
"2023-021D","STARLINK-5558","55631","US","92.83","70.00","416","410","LARGE","0","2023-02-17",""
"2023-021C","STARLINK-5303","55630","US","92.89","70.00","417","414","LARGE","0","2023-02-17",""
"2023-021B","STARLINK-5497","55629","US","93.10","70.00","429","424","LARGE","0","2023-02-17",""
"2023-021A","STARLINK-5484","55628","US","92.85","70.00","416","412","LARGE","0","2023-02-17",""
"2023-020BG","STARLINK-5698","55623","US","92.97","43.00","421","419","LARGE","0","2023-02-12",""
"2023-020BF","STARLINK-5702","55622","US","92.97","43.00","421","419","LARGE","0","2023-02-12",""
"2023-020BE","STARLINK-5709","55621","US","92.97","43.00","421","419","LARGE","0","2023-02-12",""
"2023-020BD","STARLINK-5718","55620","US","92.97","43.00","421","419","LARGE","0","2023-02-12",""
"2023-020BC","STARLINK-5720","55619","US","92.97","43.00","421","419","LARGE","0","2023-02-12",""
"2023-020BB","STARLINK-5717","55618","US","92.97","43.00","421","419","LARGE","0","2023-02-12",""
"2023-020BA","STARLINK-5721","55617","US","92.97","43.00","421","419","LARGE","0","2023-02-12",""
"2023-020AZ","STARLINK-5710","55616","US","92.97","43.00","421","419","LARGE","0","2023-02-12",""
"2023-020AY","STARLINK-5712","55615","US","92.97","43.00","421","419","LARGE","0","2023-02-12",""
"2023-020AX","STARLINK-5714","55614","US","91.64","43.00","356","354","LARGE","0","2023-02-12",""
"2023-020AW","STARLINK-5715","55613","US","92.97","43.00","421","419","LARGE","0","2023-02-12",""
"2023-020AV","STARLINK-5734","55612","US","92.97","43.00","421","419","LARGE","0","2023-02-12",""
"2023-020AU","STARLINK-5730","55611","US","92.97","43.00","421","419","LARGE","0","2023-02-12",""
"2023-020AT","STARLINK-5722","55610","US","92.97","43.00","421","419","LARGE","0","2023-02-12",""
"2023-020AS","STARLINK-5719","55609","US","92.97","43.00","421","419","LARGE","0","2023-02-12",""
"2023-020AR","STARLINK-5726","55608","US","92.97","43.00","421","419","LARGE","0","2023-02-12",""
"2023-020AQ","STARLINK-5700","55607","US","92.97","43.00","421","419","LARGE","0","2023-02-12",""
"2023-020AN","STARLINK-5725","55605","US","92.97","43.00","421","419","LARGE","0","2023-02-12",""
"2023-020AM","STARLINK-5748","55604","US","91.64","43.00","356","354","LARGE","0","2023-02-12",""
"2023-020AL","STARLINK-5735","55603","US","92.97","43.00","421","419","LARGE","0","2023-02-12",""
"2023-020AK","STARLINK-5764","55602","US","92.90","43.00","418","416","LARGE","0","2023-02-12",""
"2023-020AJ","STARLINK-5744","55601","US","95.46","43.00","542","540","LARGE","0","2023-02-12",""
"2023-020AH","STARLINK-5755","55600","US","92.97","43.00","421","419","LARGE","0","2023-02-12",""
"2023-020AG","STARLINK-5761","55599","US","92.88","43.00","416","415","LARGE","0","2023-02-12",""
"2023-020AF","STARLINK-5756","55598","US","92.85","43.00","415","413","LARGE","0","2023-02-12",""
"2023-020AE","STARLINK-5743","55597","US","92.97","43.00","421","419","LARGE","0","2023-02-12",""
"2023-020AD","STARLINK-5729","55596","US","95.52","43.00","545","543","LARGE","0","2023-02-12",""
"2023-020AC","STARLINK-5740","55595","US","95.45","43.00","542","540","LARGE","0","2023-02-12",""
"2023-020AB","STARLINK-5750","55594","US","95.52","43.00","545","543","LARGE","0","2023-02-12",""
"2023-020AA","STARLINK-5703","55593","US","95.55","43.00","545","545","LARGE","0","2023-02-12",""
"2023-020Z","STARLINK-5759","55592","US","95.54","43.00","546","544","LARGE","0","2023-02-12",""
"2023-020Y","STARLINK-5760","55591","US","95.56","43.00","546","545","LARGE","0","2023-02-12",""
"2023-020X","STARLINK-5762","55590","US","95.54","43.00","546","544","LARGE","0","2023-02-12",""
"2023-020W","STARLINK-5697","55589","US","95.57","43.00","547","546","LARGE","0","2023-02-12",""
"2023-020V","STARLINK-5728","55588","US","95.55","43.00","546","545","LARGE","0","2023-02-12",""
"2023-020U","STARLINK-5727","55587","US","94.52","43.00","496","495","LARGE","0","2023-02-12",""
"2023-020T","STARLINK-5767","55586","US","95.58","43.00","547","546","LARGE","0","2023-02-12",""
"2023-020S","STARLINK-5769","55585","US","92.97","43.00","421","419","LARGE","0","2023-02-12",""
"2023-020R","STARLINK-5736","55584","US","95.59","43.00","548","546","LARGE","0","2023-02-12",""
"2023-020Q","STARLINK-5742","55583","US","95.60","43.00","548","547","LARGE","0","2023-02-12",""
"2023-020P","STARLINK-5741","55582","US","92.97","43.00","421","419","LARGE","0","2023-02-12",""
"2023-020N","STARLINK-5753","55581","US","95.61","43.00","549","547","LARGE","0","2023-02-12",""
"2023-020M","STARLINK-5757","55580","US","91.64","43.00","356","354","LARGE","0","2023-02-12",""
"2023-020L","STARLINK-5754","55579","US","95.58","43.00","548","546","LARGE","0","2023-02-12",""
"2023-020K","STARLINK-5713","55578","US","95.61","43.00","549","547","LARGE","0","2023-02-12",""
"2023-020J","STARLINK-5752","55577","US","94.53","43.00","497","495","LARGE","0","2023-02-12",""
"2023-020H","STARLINK-5751","55576","US","91.64","43.00","356","354","LARGE","0","2023-02-12",""
"2023-020G","STARLINK-5745","55575","US","95.65","43.00","551","549","LARGE","0","2023-02-12",""
"2023-020F","STARLINK-5747","55574","US","95.62","43.00","550","548","LARGE","0","2023-02-12",""
"2023-020E","STARLINK-5738","55573","US","95.71","43.00","554","552","LARGE","0","2023-02-12",""
"2023-020D","STARLINK-5732","55572","US","95.71","43.00","554","552","LARGE","0","2023-02-12",""
"2023-020C","STARLINK-5739","55571","US","95.71","43.00","554","552","LARGE","0","2023-02-12",""
"2023-020B","STARLINK-5737","55570","US","95.72","43.00","554","552","LARGE","0","2023-02-12",""
"2023-020A","STARLINK-5749","55569","US","95.72","43.00","554","552","LARGE","0","2023-02-12",""
"2023-019E","VTM R/B","55566","IND","92.77","37.90","444","376","LARGE","0","2023-02-10",""
"2023-019D","SS3 R/B","55565","IND","92.83","37.18","440","386","LARGE","0","2023-02-10",""
"2023-019C","JANUS-1","55564","US","92.88","37.18","425","406","MEDIUM","0","2023-02-10",""
"2023-019B","AZAADISAT-2","55563","IND","93.15","37.18","438","419","MEDIUM","0","2023-02-10",""
"2023-019A","EOS-7","55562","IND","93.32","37.18","442","432","MEDIUM","0","2023-02-10",""
"2023-018A","PROGRESS MS-22","55560","CIS","92.93","51.64","422","414","LARGE","0","2023-02-09",""
"2022-151ZH","CZ-6A DEB","55559","PRC","102.53","98.82","953","804","SMALL","0","2022-11-11",""
"2022-151ZF","CZ-6A DEB","55557","PRC","102.01","98.71","904","803","SMALL","0","2022-11-11",""
"2022-151ZE","CZ-6A DEB","55556","PRC","100.12","98.70","852","677","SMALL","0","2022-11-11",""
"2022-151ZD","CZ-6A DEB","55555","PRC","101.43","98.59","926","726","SMALL","0","2022-11-11",""
"2022-151ZC","CZ-6A DEB","55554","PRC","102.47","98.77","925","827","SMALL","0","2022-11-11",""
"2022-151ZB","CZ-6A DEB","55553","PRC","99.24","98.65","768","676","SMALL","0","2022-11-11",""
"2022-151ZA","CZ-6A DEB","55552","PRC","100.36","98.69","858","693","SMALL","0","2022-11-11",""
"2022-151YZ","CZ-6A DEB","55551","PRC","100.23","98.70","860","679","SMALL","0","2022-11-11",""
"2022-151YY","CZ-6A DEB","55550","PRC","100.17","98.70","859","674","SMALL","0","2022-11-11",""
"2022-151YX","CZ-6A DEB","55549","PRC","100.35","98.74","839","712","SMALL","0","2022-11-11",""
"2022-151YW","CZ-6A DEB","55548","PRC","101.41","98.70","882","769","SMALL","0","2022-11-11",""
"2022-151YV","CZ-6A DEB","55547","PRC","103.13","98.85","991","823","SMALL","0","2022-11-11",""
"2022-151YU","CZ-6A DEB","55546","PRC","99.88","98.72","854","652","SMALL","0","2022-11-11",""
"2022-151YT","CZ-6A DEB","55545","PRC","98.46","98.51","704","667","SMALL","0","2022-11-11",""
"2022-151YS","CZ-6A DEB","55544","PRC","102.78","98.96","952","828","SMALL","0","2022-11-11",""
"2022-151YR","CZ-6A DEB","55543","PRC","100.18","98.59","891","643","SMALL","0","2022-11-11",""
"2022-151YQ","CZ-6A DEB","55542","PRC","101.73","98.85","855","826","SMALL","0","2022-11-11",""
"2022-151YP","CZ-6A DEB","55541","PRC","100.80","98.75","892","701","SMALL","0","2022-11-11",""
"2022-151YN","CZ-6A DEB","55540","PRC","100.70","98.72","870","714","SMALL","0","2022-11-11",""
"2022-151YM","CZ-6A DEB","55539","PRC","102.16","98.84","926","796","SMALL","0","2022-11-11",""
"2022-151YL","CZ-6A DEB","55538","PRC","97.99","98.67","695","630","SMALL","0","2022-11-11",""
"2022-151YK","CZ-6A DEB","55537","PRC","100.26","98.70","855","686","SMALL","0","2022-11-11",""
"2022-151YJ","CZ-6A DEB","55536","PRC","102.20","98.80","905","820","SMALL","0","2022-11-11",""
"2022-151YH","CZ-6A DEB","55535","PRC","100.14","98.70","853","677","SMALL","0","2022-11-11",""
"2022-151YG","CZ-6A DEB","55534","PRC","100.09","98.70","850","676","SMALL","0","2022-11-11",""
"2022-151YF","CZ-6A DEB","55533","PRC","102.15","98.81","892","830","SMALL","0","2022-11-11",""
"2022-151YE","CZ-6A DEB","55532","PRC","100.29","98.70","854","690","SMALL","0","2022-11-11",""
"2022-151YC","CZ-6A DEB","55530","PRC","99.58","98.70","833","644","SMALL","0","2022-11-11",""
"2022-151YB","CZ-6A DEB","55529","PRC","100.20","98.70","857","679","SMALL","0","2022-11-11",""
"2022-151YA","CZ-6A DEB","55528","PRC","100.23","98.73","834","705","SMALL","0","2022-11-11",""
"2022-151XZ","CZ-6A DEB","55527","PRC","98.20","98.60","718","627","SMALL","0","2022-11-11",""
"2022-151XY","CZ-6A DEB","55526","PRC","99.63","98.61","828","653","SMALL","0","2022-11-11",""
"2022-151XX","CZ-6A DEB","55525","PRC","102.98","98.84","973","826","SMALL","0","2022-11-11",""
"2022-151XW","CZ-6A DEB","55524","PRC","102.40","98.83","918","826","SMALL","0","2022-11-11",""
"2022-151XV","CZ-6A DEB","55523","PRC","102.37","98.83","918","824","SMALL","0","2022-11-11",""
"2022-151XU","CZ-6A DEB","55522","PRC","100.36","98.67","853","698","SMALL","0","2022-11-11",""
"2022-151XT","CZ-6A DEB","55521","PRC","102.39","98.83","914","829","SMALL","0","2022-11-11",""
"2022-151XS","CZ-6A DEB","55520","PRC","101.59","98.99","891","777","SMALL","0","2022-11-11",""
"2022-151XR","CZ-6A DEB","55519","PRC","100.27","98.83","820","723","SMALL","0","2022-11-11",""
"2022-151XQ","CZ-6A DEB","55518","PRC","97.96","98.59","683","640","SMALL","0","2022-11-11",""
"2022-151XP","CZ-6A DEB","55517","PRC","98.98","98.52","738","681","SMALL","0","2022-11-11",""
"2022-151XN","CZ-6A DEB","55516","PRC","100.06","98.66","838","685","SMALL","0","2022-11-11",""
"2022-151XM","CZ-6A DEB","55515","PRC","100.17","98.59","890","642","SMALL","0","2022-11-11",""
"2022-151XL","CZ-6A DEB","55514","PRC","102.87","98.82","966","823","SMALL","0","2022-11-11",""
"2022-151XK","CZ-6A DEB","55513","PRC","102.32","98.81","908","829","SMALL","0","2022-11-11",""
"2022-151XJ","CZ-6A DEB","55512","PRC","101.75","98.69","894","789","SMALL","0","2022-11-11",""
"2022-151XH","CZ-6A DEB","55511","PRC","102.15","98.83","895","826","SMALL","0","2022-11-11",""
"2022-151XG","CZ-6A DEB","55510","PRC","102.02","98.61","930","779","SMALL","0","2022-11-11",""
"2023-017B","FALCON 9 R/B","55509","US","1150.51","24.94","59710","275","LARGE","0","2023-02-07",""
"2023-017A","AMAZONAS 6","55508","BRAZ","1622.95","8.59","67921","10817","LARGE","0","2023-02-07",""
"2023-016B","BLOCK DM-SL R/B","55507","CIS","1395.08","0.32","35377","34583","LARGE","0","2023-02-05",""
"2023-016A","ELEKTRO-L 4","55506","CIS","1436.07","0.45","35820","35752","LARGE","0","2023-02-05",""
"2023-015BE","STARLINK-5367","55501","US","95.72","43.00","554","552","LARGE","0","2023-02-02",""
"2023-015BD","STARLINK-5141","55500","US","95.84","43.00","560","558","LARGE","0","2023-02-02",""
"2023-015BC","STARLINK-5366","55499","US","95.76","43.00","556","554","LARGE","0","2023-02-02",""
"2023-015BB","STARLINK-5365","55498","US","95.78","43.00","557","555","LARGE","0","2023-02-02",""
"2023-015BA","STARLINK-5363","55497","US","95.72","43.00","554","552","LARGE","0","2023-02-02",""
"2023-015AZ","STARLINK-5139","55496","US","91.77","43.00","363","360","LARGE","0","2023-02-02",""
"2023-015AY","STARLINK-5100","55495","US","91.64","43.00","356","354","LARGE","0","2023-02-02",""
"2023-015AX","STARLINK-5344","55494","US","95.72","43.00","554","552","LARGE","0","2023-02-02",""
"2023-015AW","STARLINK-5362","55493","US","95.71","43.00","554","552","LARGE","0","2023-02-02",""
"2023-015AV","STARLINK-5013","55492","US","95.72","43.00","554","552","LARGE","0","2023-02-02",""
"2023-015AU","STARLINK-5364","55491","US","91.64","43.00","356","354","LARGE","0","2023-02-02",""
"2023-015AT","STARLINK-5373","55490","US","95.71","43.00","554","552","LARGE","0","2023-02-02",""
"2023-015AS","STARLINK-5371","55489","US","95.72","43.00","554","552","LARGE","0","2023-02-02",""
